,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status,"key_stats_acc_perf_NO_NA_enhanced.csv"")Held by Institutions"
251,2007-10-12 05:57:34,1192139854.0,adm,28.53,-51.31,1561.800049,-36.94,-14.37,0.47,10.59,0.50,1.94,4.91,4.69,5.56,20.53,67.616,22460000000.0,27080000000.0,N/A,1.55,0.62,9.799,0.62,3240000000.0,9.799,2160000000.0,3.30,132.80,27.90,663000000.0,1.03,5290000000.0,1.922,17.500999,303000000.0,0.35,8.79,,11830000.0,2.5,1.90,12110000.0,0.0,60.20
252,2008-01-23 23:14:44,1201101284.0,adm,32.95,-33.17,1338.599976,-38.18,5.01,0.62,12.11,0.55,2.19,4.64,4.39,5.07,19.90,73.175,26260000000.0,32040000000.0,N/A,1.53,0.68,11.451,0.68,N/A,11.451,2200000000.0,3.37,9.40,35.80,1120000000.0,1.744,7320000000.0,1.65,18.386,984000000.0,0.06,5.18,,17400000.0,2.5,2.80,14830000.0,1.0,61.90
253,2009-01-09 16:47:55,1231490875.0,adm,22.92,15.18,890.349976,27.72,-12.54,0.628,7.48,0.23,1.32,3.09,4.33,6.59,19.02,121.348,17920000000.0,23330000000.0,N/A,0.62,0.30,5.698,0.30,3840000000.0,5.698,2410000000.0,3.735,138.10,65.00,2990000000.0,4.653,8510000000.0,1.907,21.097,2690000000.0,0.22,2.26,,13550000.0,1.8,2.20,83.65,0.0,73.10
254,2011-07-29 19:09:22,1311937762.0,adm,26.18,-10.08,1292.280029,3.53,-13.61,85.48,9.43,0.27,1.18,2.86,3.56,4.30,13.25,114.86,19540000000.0,32290000000.0,9.09,0.96,0.44,9.17,0.44,3840000000.0,9.17,2100000000.0,3.25,37.30,32.60,1620000000.0,2.54,14260000000.0,1.74,26.10,19540000000.0,0.28,2.14,,10470000.0,1.70,1.70,10740000.0,0.0,71.40
255,2011-08-05 04:13:27,1312488807.0,adm,24.68,-8.27,1199.380005,14.67,-22.94,85.48,8.64,0.26,1.14,2.86,3.56,4.30,13.25,114.86,17890000000.0,31540000000.0,7.84,0.85,0.43,8.96,0.43,3840000000.0,8.96,2100000000.0,3.25,37.30,32.60,1620000000.0,2.54,14260000000.0,1.74,26.10,17890000000.0,0.26,2.14,,10470000.0,1.70,1.70,10740000.0,0.0,71.40
256,2011-09-28 04:29:00,1317155340.0,adm,21.76,12.41,1151.060059,25.72,-13.31,54.78,8.23,0.21,0.92,2.52,3.34,4.55,12.06,125.66,17420000000.0,26220000000.0,7.49,0.82,0.33,7.35,0.33,4300000000.0,7.35,2040000000.0,3.13,14.60,45.60,1350000000.0,2.00,10320000000.0,2.08,27.82,17420000000.0,0.29,2.14,,13680000.0,1.60,2.20,12800000.0,0.0,71.40
257,2011-12-31 04:39:51,1325277591.0,adm,24.74,-0.69,1249.640015,13.48,-14.17,51.59,8.76,0.22,1.04,2.51,3.37,4.66,12.65,131.92,19100000000.0,26870000000.0,8.51,1.15,0.31,7.22,0.31,4300000000.0,7.22,2150000000.0,3.26,33.30,30.40,1830000000.0,2.73,9500000000.0,1.88,27.52,618000000.0,0.63,2.14,,9980000.0,2.20,1.50,11030000.0,0.0,71.40
258,2012-07-28 11:39:41,1343446781.0,adm,23.54,40.7,1337.890015,26.34,14.36,55.68,13.83,0.20,0.98,1.48,2.58,3.36,7.54,134.59,18140000000.0,27220000000.0,9.70,1.11,0.31,8.67,0.31,4300000000.0,8.67,1320000000.0,1.99,31.00,5.40,1250000000.0,1.89,10330000000.0,1.84,27.81,4670000000.0,0.77,2.11,,7370000.0,1.30,1.10,6300000.0,1.0,8.10
259,2013-06-07 17:17:34,1370596654.0,adm,29.75,37.51,1643.380005,17.31,20.2,46.71,17.53,0.24,1.14,1.37,1.84,2.46,6.70,138.08,21760000000.0,28470000000.0,10.95,1.61,0.31,11.15,0.31,3670000000.0,11.15,1240000000.0,1.89,32.60,2.70,1630000000.0,2.48,8860000000.0,1.73,28.76,3470000000.0,0.76,2.18,,8820000.0,2.00,1.40,8570000.0,1.0,74.60
260,2004-05-12 18:03:39,1084356219.0,adp,26.45,-3.74,1097.280029,5.66,-9.4,0.015,29.11,3.65,4.92,12.40,19.84,4.31,17.45,12.644,26980000000.0,26510000000.0,26.42,2.93,3.50,14.61,3.50,4050000000.0,14.61,940350000.0,1.57,7.50,2.00,1230000000.0,2.08,82050000.0,1.553,9.526,1510000000.0,1.073,1.99,,6230000.0,2.9,1.08,6970000.0,0.0,72.48
261,2006-05-29 06:22:46,1148854966.0,adp,27.05,20.7,1280.160034,18.59,2.11,0.012,24.20,2.91,4.38,12.20,19.40,3.59,19.07,15.72,26500000000.0,25000000000.0,N/A,1.90,2.75,11.398,2.75,4530000000.0,11.398,1130000000.0,1.90,N/A,N/A,1580000000.0,2.742,74300000.0,1.745,10.482,1890000000.0,0.53,1.48,,3390000.0,1.4,0.60,2450000.0,0.0,73.50
262,2006-06-27 09:26:37,1151371597.0,adp,26.24,23.21,1239.199951,21.56,1.65,0.012,23.41,2.82,4.24,12.20,19.40,3.59,19.07,15.72,25640000000.0,24130000000.0,N/A,1.84,2.66,11.004,2.66,4530000000.0,11.004,1130000000.0,1.90,9.50,10.10,1580000000.0,2.742,74300000.0,1.745,10.482,1890000000.0,0.41,1.48,,3390000.0,1.4,0.60,2450000.0,0.0,73.80
263,2007-02-20 18:32:39,1171967559.0,adp,30.2,-9.9,1459.680054,-6.83,-3.07,0.012,17.67,2.96,4.73,17.23,18.34,3.88,19.52,16.829,27900000000.0,26610000000.0,N/A,1.77,2.81,12.005,2.81,4590000000.0,12.005,1150000000.0,2.87,14.60,14.10,1500000000.0,2.733,73800000.0,1.682,10.778,1410000000.0,0.07,1.21,,2820000.0,1.6,0.50,2610000.0,0.0,72.90
264,2007-04-28 09:46:50,1177724810.0,adp,29.89,0.27,1495.420044,-7.13,7.4,0.012,15.74,2.59,4.13,17.23,18.34,3.88,19.52,16.829,24860000000.0,23000000000.0,N/A,1.76,2.43,10.377,2.43,4590000000.0,10.377,1150000000.0,2.87,14.60,14.10,1500000000.0,2.733,73800000.0,1.682,10.778,1410000000.0,0.04,1.21,,4590000.0,1.5,0.80,3310000.0,1.0,71.90
265,2007-05-28 15:46:58,1180338418.0,adp,32.76,-11.78,1515.72998,-8.6,-3.18,0.007,16.78,2.80,4.52,17.14,18.67,3.74,19.89,17.299,27240000000.0,24600000000.0,N/A,1.65,2.56,10.781,2.56,4590000000.0,10.781,1200000000.0,2.93,4.90,13.60,2680000000.0,4.847,43600000.0,2.298,10.79,1450000000.0,0.09,1.21,,3550000.0,1.1,0.70,4590000.0,0.0,73.10
266,2007-06-30 05:05:33,1183151133.0,adp,32.33,-11.17,1506.339966,-14.82,3.65,0.007,16.53,2.79,4.49,17.14,18.67,3.74,19.89,17.299,26820000000.0,24180000000.0,N/A,1.73,2.52,10.596,2.52,4590000000.0,10.596,1200000000.0,2.93,4.90,13.60,2680000000.0,4.847,43600000.0,2.298,10.79,1450000000.0,0.25,1.20,,6260000.0,1.10,1.10,6160000.0,0.0,69.70
267,2007-10-22 09:12:40,1193015560.0,adp,31.81,-26.03,1506.329956,-36.6,10.57,0.008,23.26,3.24,4.95,14.60,19.31,3.48,18.30,14.19,25240000000.0,23460000000.0,N/A,1.47,3.01,13.069,3.01,3710000000.0,13.069,1020000000.0,2.04,72.30,13.60,1820000000.0,3.421,43700000.0,1.879,9.608,1300000000.0,0.4,1.25,,3950000.0,1.5,0.80,4770000.0,1.0,74.30
268,2008-01-23 19:35:35,1201088135.0,adp,26.7,-4.23,1338.599976,-38.18,33.95,0.078,18.05,2.56,4.11,14.66,19.64,3.80,19.22,14.789,20290000000.0,19370000000.0,N/A,1.26,2.41,10.331,2.41,3710000000.0,10.331,1040000000.0,2.136,15.50,13.50,1580000000.0,2.993,389400000.0,1.572,9.5,1410000000.0,0.64,1.17,,3630000.0,2.1,0.70,3770000.0,1.0,73.40
269,2008-12-07 07:53:01,1228607581.0,adp,25.21,24.51,845.219971,30.53,-6.02,0.288,16.13,2.07,3.82,13.55,19.83,4.46,24.33,17.374,19130000000.0,17620000000.0,N/A,1.18,1.97,8.395,1.97,4099999999.9999995,8.395,1200000000.0,2.33,6.90,9.50,2920000000.0,5.735,1400000000.0,1.07,9.551,1910000000.0,0.62,1.23,,7470000.0,2.2,1.50,5570000.0,0.0,77.30
270,2009-03-27 23:09:31,1238166571.0,adp,24.95,29.1,815.940002,43.11,-14.01,N/A,14.94,2.04,3.80,13.58,19.88,3.68,24.12,17.638,17920000000.0,17110000000.0,N/A,1.29,1.90,8.164,1.90,4099999999.9999995,8.164,1210000000.0,2.38,3.20,2.50,1370000000.0,2.717,51200000.0,1.053,9.599,1870000000.0,0.65,1.23,,17040000.0,2.9,3.40,13730000.0,0.0,77.60
271,2009-06-22 11:11:50,1245640310.0,adp,24.95,20.8,893.039978,22.65,-1.85,N/A,15.00,2.00,3.58,13.53,20.20,3.65,23.01,17.703,17900000000.0,16550000000.0,N/A,1.31,1.85,7.831,1.85,4099999999.9999995,7.831,1210000000.0,2.38,2.70,2.20,1400000000.0,2.783,43100000.0,1.071,9.953,1620000000.0,0.61,1.11,,9310000.0,2.4,1.90,10480000.0,0.0,79.50
272,2011-08-05 04:11:51,1312488711.0,adp,36.54,18.86,1199.380005,14.67,4.19,0.57,19.00,2.49,4.09,12.70,18.47,3.73,21.83,20.02,23680000000.0,23170000000.0,15.75,1.66,2.34,10.81,2.34,3900000000.0,10.81,1250000000.0,2.52,16.30,14.50,1430000000.0,2.88,34200000.0,1.07,12.15,23680000000.0,0.64,0.17,,4950000.0,1.90,1.00,5330000.0,0.0,74.70
273,2011-09-30 03:20:09,1317324009.0,adp,35.86,26.8,1131.420044,26.68,0.12,0.62,19.10,2.36,3.89,12.70,18.47,3.73,21.83,20.02,23560000000.0,21950000000.0,15.83,1.57,2.22,10.24,2.22,4150000000.0000005,10.24,1250000000.0,2.52,16.30,14.50,1430000000.0,2.91,37000000.0,1.07,12.25,23560000000.0,0.64,0.17,,8610000.0,2.20,N/A,7460000.0,0.0,74.70
274,2012-01-04 00:07:51,1325606871.0,adp,41.68,10.94,1277.300049,14.25,-3.31,0.61,21.19,2.59,4.38,12.57,18.19,3.93,21.71,20.65,26610000000.0,25160000000.0,17.97,1.95,2.47,11.58,2.47,4150000000.0000005,11.58,1280000000.0,2.57,8.70,13.10,1270000000.0,2.60,36500000.0,1.10,12.33,1800000000.0,0.74,0.17,,5070000.0,2.10,1.00,6240000.0,0.0,74.70
275,2012-04-20 21:07:33,1334927253.0,adp,42.47,22.23,1378.530029,12.58,9.65,0.58,20.31,2.59,4.32,12.98,18.17,3.61,22.47,21.07,26990000000.0,25480000000.0,18.22,1.99,2.46,11.58,2.46,4150000000.0000005,11.58,1340000000.0,2.71,20.90,7.40,1360000000.0,2.76,36000000.0,1.08,12.64,1810000000.0,0.77,0.17,,4800000.0,2.30,1.00,3930000.0,1.0,75.80
276,2012-07-26 00:02:28,1343232148.0,adp,43.95,31.85,1360.02002,24.38,7.47,0.27,19.95,2.56,4.19,13.02,19.32,3.14,21.69,21.53,27100000000.0,25350000000.0,18.53,2.10,2.41,10.77,2.41,4150000000.0000005,10.77,1370000000.0,2.78,6.70,6.80,1690000000.0,3.46,17300000.0,1.07,13.20,1900000000.0,0.84,0.16,,5550000.0,2.50,1.10,5650000.0,1.0,75.90
277,2012-11-04 17:34:40,1352021680.0,adp,46.47,30.66,1427.589966,23.84,6.82,0.26,20.26,2.67,4.57,12.89,18.77,4.35,22.59,22.19,27800000000.0,26660000000.0,18.04,2.15,2.47,11.34,2.47,4430000000.0,11.34,1390000000.0,2.83,0.90,4.60,1150000000.0,2.38,16300000.0,1.07,12.99,N/A,0.87,0.19,,4040000.0,2.00,0.80,4360000.0,1.0,76.00
278,2013-02-06 18:15:11,1360145711.0,adp,47.94,25.24,1512.119995,17.28,7.96,7.29,21.34,2.75,4.71,12.87,18.89,4.39,22.59,22.23,29340000000.0,29030000000.0,18.95,2.22,2.69,12.28,2.69,4430000000.0,12.28,1390000000.0,2.83,0.90,5.90,1150000000.0,2.38,459000000.0,1.07,13.00,1530000000.0,0.83,0.19,,4480000.0,2.30,0.90,3760000.0,1.0,76.00
279,2013-04-23 04:13:36,1366661616.0,adp,52.71,17.83,1578.780029,18.79,-0.96,0.46,22.85,3.01,4.94,13.39,15.10,3.01,21.78,21.66,31770000000.0,30250000000.0,20.60,2.45,2.88,15.85,2.88,4430000000.0,15.85,1370000000.0,2.87,4.20,7.90,1420000000.0,2.93,29300000.0,1.08,13.19,1550000000.0,0.83,0.19,,6700000.0,3.40,1.40,7220000.0,0.0,77.40
280,2013-04-26 14:37:22,1366958242.0,adp,52.9,17.41,1582.23999,18.53,-1.12,0.46,23.20,3.08,5.06,13.39,15.10,3.01,21.78,21.66,32260000000.0,30250000000.0,20.92,2.48,2.88,15.85,2.88,4430000000.0,15.85,1370000000.0,2.87,4.20,7.90,1420000000.0,2.93,29300000.0,1.08,13.19,1550000000.0,0.83,0.19,,6700000.0,3.40,1.40,7220000.0,0.0,77.40
281,2003-10-03 16:48:40,1065170920.0,adsk,9.04,172.9,1029.849976,8.25,164.65,N/A,45.68,2.40,3.34,5.28,1.73,4.74,7.39,7.109,2060000000.0,1680000000.0,21.43,1.78,2.08,119.81,2.08,684780000.0,119.81,42610000.0,N/A,64.70,12.90,262350000.0,2.35,N/A,1.49,5.2,N/A,1.06,4.75,,2220000.0,1.68,2.09,2220000.0,1.0,91.78
282,2004-06-20 07:36:21,1087688181.0,adsk,19.51,89.7,1132.050049,7.42,82.28,1.614,31.62,4.27,6.97,14.95,14.74,16.10,25.50,8.332,4470000000.0,4120000000.0,23.04,1.53,3.96,26.8,3.96,803520000.0,26.8,155310000.0,1.246,277.10,15.40,353930000.0,3.12,1.614,1.614,5.614,257959999.99999997,1.032,4.76,,3210000.0,1.783,2.97,3270000.0,1.0,87.77
283,2004-08-03 23:39:21,1091547561.0,adsk,19.95,80.65,1099.689941,13.22,67.43,1.614,32.07,4.31,7.03,14.95,14.74,16.10,25.50,8.332,4540000000.0,4130000000.0,23.37,1.54,3.97,26.86,3.97,803520000.0,26.86,155310000.0,1.246,277.10,15.40,353930000.0,3.12,1.614,1.614,5.614,257959999.99999997,1.06,4.76,,4580000.0,2.112,4.24,4820000.0,1.0,88.88
284,2005-02-25 15:10:44,1109315444.0,adsk,29.92,21.36,1211.369995,6.71,14.65,1.637,33.40,5.54,10.47,17.95,19.04,20.97,34.17,4.985,6850000000.0,6300000000.0,24.25,1.62,5.11,21.98,5.11,803520000.0,21.98,221510000.0,0.89,N/A,N/A,532690000.0,2.32,1.637,1.637,2.845,N/A,1.15,2.18,,4810000.0,1.11,2.14,3680000.0,1.0,95.00
285,2005-04-19 09:08:08,1113872888.0,adsk,32.25,34.29,1152.780029,13.63,20.66,1.637,35.49,5.86,11.13,17.95,19.04,20.97,34.17,4.985,7230000000.0,6690000000.0,24.76,1.65,5.42,23.33,5.42,1060000000.0,23.33,221510000.0,0.89,84.10,29.60,532690000.0,2.34,1.637,1.637,2.847,373130000.0,1.315,2.15,,4150000.0000000005,1.359,1.86,5620000.0,1.0,87.25
286,2007-03-09 02:37:05,1173379025.0,adsk,38.54,-18.24,1402.839966,-4.93,-13.31,N/A,31.50,5.62,10.64,18.78,22.15,17.97,38.70,6.985,8930000000.0,8640000000.0,N/A,1.26,5.38,20.573,5.38,1350000000.0,20.573,301300000.0,1.22,36.30,22.80,385800000.0,1.665,N/A,1.513,3.659,442100000.0,2.11,0.10,,5310000.0,2.2,2.30,6110000.0,0.0,90.90
287,2007-03-11 12:08:50,1173586130.0,adsk,38.53,-18.12,1401.890015,-9.17,-8.95,N/A,31.51,5.57,10.53,18.78,22.15,17.97,38.70,6.985,8930000000.0,8539999999.999999,N/A,1.24,5.33,20.352,5.33,1350000000.0,20.352,301300000.0,1.22,36.30,22.80,385800000.0,1.665,N/A,1.513,3.659,442100000.0,2.11,0.10,,5310000.0,2.2,2.30,6110000.0,0.0,90.70
288,2007-04-07 14:32:35,1175927555.0,adsk,38.87,-13.84,1439.369995,-4.87,-8.97,N/A,32.34,5.61,10.62,18.78,22.15,17.97,38.70,6.985,9160000000.0,8780000000.0,N/A,1.27,5.47,20.91,5.47,1350000000.0,20.91,301300000.0,1.22,36.30,22.80,385800000.0,1.665,N/A,1.513,3.659,442100000.0,2.26,0.10,,6470000.0,1.9,2.80,5310000.0,0.0,90.70
289,2007-05-29 18:50:01,1180435801.0,adsk,44.9,-11.58,1518.109985,-8.38,-3.2,N/A,36.41,6.50,12.29,18.78,22.15,17.97,38.70,6.985,10320000000.0,10030000000.0,N/A,1.19,6.26,23.901,6.26,1350000000.0,23.901,301300000.0,1.22,36.30,22.80,385800000.0,1.665,N/A,1.513,3.659,442100000.0,2.37,0.10,,5980000.0,2.4,2.60,6470000.0,0.0,89.00
290,2007-12-24 21:50:49,1198504249.0,adsk,51.02,-64.05,1496.449951,-42.32,-21.73,N/A,34.80,5.69,9.99,17.20,21.73,15.66,32.68,8.982,11780000000.0,10900000000.0,N/A,1.67,5.27,21.45,5.27,1620000000.0,21.45,356100000.0,1.47,46.20,17.90,872600000.0,3.779,N/A,2.171,5.105,680300000.0,1.86,0.56,,7600000.0,2.9,3.30,5860000.0,0.0,91.10
291,2008-01-23 23:44:14,1201103054.0,adsk,40.75,-60.42,1338.599976,-38.18,-22.24,N/A,27.80,4.47,7.86,17.20,21.73,15.66,32.68,8.982,9410000000.0,8390000000.000001,N/A,1.31,4.05,16.507,4.05,1620000000.0,16.507,356100000.0,1.47,46.20,17.90,872600000.0,3.779,N/A,2.171,5.105,680300000.0,1.65,0.56,,7940000.0,3.6,3.50,7600000.0,0.0,89.70
292,2008-03-02 21:47:36,1204465656.0,adsk,33.11,-64.18,1367.680054,-48.76,-15.42,N/A,21.12,3.51,6.19,16.40,20.77,14.07,30.37,9.431,7150000000.0,6200000000.0,N/A,0.90,2.86,12.103,2.86,1620000000.0,12.103,356200000.0,1.47,0.10,20.40,949300000.0,4.127,N/A,1.985,5.35,708500000.0,1.62,0.62,,8279999.999999999,2.2,3.60,7200000.0,0.0,92.00
293,2009-06-18 19:51:54,1245325914.0,adsk,20.72,41.12,918.369995,21.68,19.44,N/A,83.09,2.24,3.61,2.66,15.81,9.60,4.62,9.49,4730000000.0,3830000000.0,N/A,3.70,1.79,8.699,1.79,2100000000.0,8.699,56900000.0,0.25,N/A,28.90,958900000.0,4.198,2100000.0,1.91,5.816,435800000.0,2.28,0.58,,8430000.0,1.9,3.70,9200000.0,1.0,91.40
294,2012-06-10 06:28:33,1339280913.0,adsk,32.65,10.17,1314.98999,24.93,-14.76,N/A,25.79,3.30,3.67,12.96,16.24,7.43,15.54,10.00,7530000000.0,6020000000.0,13.77,1.06,2.65,12.29,2.65,1990000000.0,12.29,294900000.0,1.27,13.90,11.40,1510000000.0,6.58,0.00,2.18,8.90,584400000.0,1.99,0.19,,3270000.0,1.50,1.40,3490000.0,0.0,94.70
295,2012-08-28 20:58:45,1346158725.0,adsk,31.23,18.16,1409.300049,16.01,2.15,N/A,24.96,3.02,3.39,12.54,16.05,7.26,15.01,10.11,7110000000.0,5550000000.0,14.20,1.04,2.42,11.37,2.42,1990000000.0,11.37,288300000.0,1.25,9.30,4.10,1430000000.0,6.25,0.00,2.11,9.01,559300000.0,1.97,0.19,,3780000.0,1.80,1.60,5700000.0,0.0,94.70
296,2012-11-07 12:09:30,1352261370.0,adsk,31.57,32.28,1394.530029,25.29,6.99,N/A,25.91,3.20,3.58,12.54,16.05,7.26,15.01,10.11,7350000000.0,5830000000.0,14.80,1.03,2.54,11.93,2.54,1990000000.0,11.93,288300000.0,1.25,9.30,4.10,1430000000.0,6.31,0.00,2.11,9.04,559300000.0,2.01,0.16,,6010000.0,2.20,2.60,5770000.0,1.0,95.30
297,2013-02-06 12:50:17,1360126217.0,adsk,38.71,31.65,1512.119995,17.28,14.37,5.45,36.85,3.82,4.35,10.66,15.22,6.80,12.74,10.13,8780000000.0,7560000000.0,18.42,1.18,3.29,15.97,3.29,1990000000.0,15.97,244900000.0,1.06,59.60,0.10,1330000000.0,5.92,110000000.0,1.75,8.98,578700000.0,2.13,0.16,,3620000.0,1.60,1.60,3860000.0,1.0,95.30
298,2013-05-14 02:47:26,1368470846.0,adsk,39.42,21.94,1650.339966,14.43,7.51,36.49,36.36,3.85,4.35,10.70,15.13,5.80,12.60,10.21,8710000000.0,7690000000.0,15.88,1.26,3.33,16.10,3.33,2069999999.9999998,16.10,247400000.0,1.07,3.50,2.40,1950000000.0,8.73,745600000.0,2.45,9.14,559100000.0,2.15,0.12,,3810000.0,1.50,1.70,3160000.0,1.0,91.80
299,2013-04-23 04:44:32,1366663472.0,adt,41.14,-31.04,1578.780029,18.79,-49.83,48.01,25.49,2.96,1.93,12.52,23.47,5.20,7.70,13.96,9620000000.0,11770000000.0,21.49,2.20,3.63,8.65,3.63,1850000000.0,8.65,406000000.0,1.72,12.90,1.80,382000000.0,1.74,2530000000.0,1.05,22.61,1560000000.0,1.72,0.12,,4950000.0,3.20,2.20,5530000.0,0.0,86.70
300,2013-05-09 13:05:42,1368075942.0,adt,42.02,-28.89,1626.670044,15.48,-44.37,69.94,25.57,3.09,2.18,12.53,23.22,5.09,8.18,14.10,10050000000.0,12640000000.0,21.91,2.23,3.88,9.21,3.88,1850000000.0,9.21,408000000.0,1.74,1.90,1.70,419000000.0,1.85,3230000000.0,1.14,20.42,1600000000.0,1.72,0.12,,8220000.000000001,2.40,3.70,4950000.0,0.0,86.70
301,2004-09-24 17:33:50,1096018430.0,aee,24.54,22.29,1110.109985,9.02,13.27,0.804,14.58,1.88,1.61,11.08,23.11,3.74,11.34,28.079,8950000000.0,12830000000.0,15.10,5.47,2.69,7.89,2.69,3080000000.0,7.89,527720000.0,3.16,37.20,19.60,511000000.0,2.63,4380000000.0,1.598,28.576,1040000000.0,0.12,1.02,,7410000.0,9.802,3.85,3960000.0,1.0,54.42
302,2004-11-02 15:30:15,1099380615.0,aee,25.17,14.42,1130.560059,7.45,6.97,0.804,15.31,1.96,1.68,11.10,23.14,3.74,11.34,27.933,9330000000.0,13210000000.0,15.74,5.77,2.78,8.13,2.78,3080000000.0,8.13,527890000.0,3.136,37.20,19.60,511000000.0,2.63,4380000000.0,1.598,28.576,1040000000.0,0.107,1.02,,3610000.0,7.157,1.88,7080000.0,1.0,54.90
303,2005-03-05 21:55:16,1110030916.0,aee,27.74,1.84,1210.079956,6.53,-4.69,0.974,18.34,1.93,1.72,10.27,20.89,3.37,10.02,27.694,10070000000.0,15860000000.0,16.00,5.57,3.07,9.7,3.07,3080000000.0,9.7,529720000.0,2.83,37.20,19.60,69000000.0,0.36,5860000000.0,0.875,29.774,915000000.0,0.167,1.02,,5900000.0,10.387,3.07,3410000.0,0.0,53.44
304,2005-12-16 06:43:01,1134686581.0,aee,29.45,8.49,1267.319946,11.51,-3.02,0.863,15.54,1.66,1.65,10.42,20.79,4.65,10.89,32.357,10690000000.0,16180000000.0,N/A,5.43,2.52,8.186,2.52,3280000000.0,8.186,669000000.0,3.37,20.70,43.40,278000000.0,1.361,5570000000.0,1.42,31.615999,1480000000.0,N/A,0.33,,2630000.0,3.2,1.30,2950000.0,0.0,51.60
305,2006-01-10 11:29:29,1136863769.0,aee,29.08,8.43,1289.689941,9.7,-1.27,0.863,15.34,1.64,1.63,10.42,20.79,4.65,10.89,32.357,10550000000.0,16040000000.0,N/A,5.43,2.50,8.118,2.50,3280000000.0,8.118,669000000.0,3.37,20.70,43.40,278000000.0,1.361,5570000000.0,1.42,31.615999,1480000000.0,N/A,0.33,,2840000.0,4.7,1.40,2630000.0,0.0,51.60
306,2007-02-20 06:12:12,1171923132.0,aee,31.76,-14.01,1459.680054,-6.83,-7.18,0.965,20.11,1.61,1.68,7.95,17.05,3.89,8.45,33.463,11060000000.0,17270000000.0,N/A,4.80,2.51,9.052,2.51,2280000000.0,9.052,547000000.0,2.66,205.00,2.80,137000000.0,0.663,6350000000.0,0.998,31.854,1270000000.0,0.32,0.17,,8680000.0,12.7,4.20,8430000.0,0.0,60.70
307,2007-12-15 01:09:10,1197652150.0,aee,33.27,-34.33,1486.589966,-41.24,6.91,1.02,19.48,1.57,1.67,7.94,17.29,3.96,8.58,34.76,11180000000.0,18020000000.0,N/A,2.78,2.51,9.172,2.51,3780000000.0,9.172,571000000.0,2.76,16.70,4.50,170000000.0,0.817,6890000000.0,0.935,32.480999,1130000000.0,0.61,0.14,,4870000.0,5.4,2.30,5430000.0,1.0,64.80
308,2008-01-23 19:17:07,1201087027.0,aee,29.43,-26.95,1338.599976,-38.18,11.23,1.02,16.79,1.32,1.41,7.94,17.29,3.96,8.58,34.76,9640000000.0,16239999999.999998,N/A,2.20,2.26,8.266,2.26,3780000000.0,8.266,571000000.0,2.76,16.70,4.50,170000000.0,0.817,6890000000.0,0.935,32.480999,1130000000.0,0.57,10.15,,4950000.0,5.3,2.40,4890000.0,1.0,54.30
309,2009-02-21 00:56:51,1235149011.0,aee,17.62,2.78,788.419983,40.38,-37.6,N/A,8.93,0.72,0.81,7.72,17.38,3.92,8.82,37.311,5460000000.0,13860000000.0,N/A,2.26,1.77,6.589,1.77,4090000000.0,6.589,605000000.0,2.88,47.20,7.90,92000000.0,0.433,8109999999.999999,0.821,32.798,1530000000.0,0.71,0.14,,3120000.0,1.6,1.50,2850000.0,0.0,59.80
310,2010-02-18 18:51:00,1266490260.0,aee,18.11,19.38,1106.75,21.35,-1.97,N/A,9.30,0.84,0.77,8.25,20.01,3.97,7.93,33.402,6070000000.0,13530000000.0,N/A,3.02,1.89,6.12,1.89,4300000000.0,6.12,590000000.0,2.755,11.30,12.20,563000000.0,2.376,7880000000.0,1.443,33.108002,2029999999.9999998,0.77,5.82,,3930000.0,2.7,1.90,4340000.0,0.0,50.10
311,2010-03-23 07:53:00,1269301980.0,aee,18.56,11.91,1174.170044,10.51,1.4,N/A,9.30,0.89,0.78,8.84,20.80,3.87,8.26,31.407,6130000000.0,13920000000.0,N/A,3.66,2.01,6.214,2.01,2550000000.0,6.214,612000000.0,2.78,38.60,12.40,622000000.0,2.619,8170000000.0,1.661,33.078999,1980000000.0,0.76,0.15,,4480000.0,2.3,2.10,4670000.0,0.0,57.30
312,2012-04-23 16:14:50,1335168890.0,aee,25.11,20.03,1366.939941,15.5,4.53,86.81,14.63,1.05,0.97,7.07,19.37,3.77,6.60,30.38,7630000000.0,14630000000.0,16.72,3.47,1.99,6.56,1.99,2610000000.0,6.56,519000000.0,2.15,51.90,7.50,255000000.0,1.05,7000000000.0,1.29,32.64,1880000000.0,0.24,0.12,,4700000.0,3.10,1.90,4410000.0,0.0,1.50
313,2013-05-15 17:35:45,1368610545.0,aee,30.39,13.72,1658.780029,12.78,0.94,94.51,N/A,1.30,1.37,10.69,20.38,3.80,13.58,27.61,8820000000.0,14810000000.0,15.81,9.69,2.21,6.76,2.21,2580000000.0,6.76,957000000.0,2.95,N/A,8.60,161000000.0,0.66,6160000000.0,1.28,26.24,1690000000.0,0.23,0.13,,2760000.0,1.90,1.10,2540000.0,0.0,0.90
