Date,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE,AEO,AEP
2001-01-31,37.2919584576,,1.39487241792,,10.0553721144,13.2639036115,26.4818586913,60.3148092916,,21.7136480423,45.1411248018,10.8604734085,33.0952984939,8.98932252077,,17.318344706,8.30037791028,20.2655666891
2001-02-01,36.7792367556,,1.36261357384,,9.98599572306,13.6009711576,26.0667376631,73.8856413823,,22.5833867485,42.6893704196,10.7222624274,33.0068379567,8.92838622385,,17.2588898688,8.01356457544,20.1577960454
2001-02-02,35.6854304581,,1.33035472976,,10.3223661053,13.4560912474,27.1617983063,73.1735915504,,21.6490388813,39.8049534994,11.1368953707,31.9010812412,8.57739315363,,17.0550447129,7.95907004182,20.2889950899
2001-02-05,33.6345436501,,1.30261212385,,10.51788139,13.698543342,27.7558508121,78.744334353,,22.5535671357,38.8314627888,11.4424143815,32.6087655391,8.78945146689,,17.0720318092,7.88736670811,20.616992701
2001-02-06,34.8445668668,,1.36261357384,,10.8689679765,13.9469089022,27.1116974926,78.744334353,,21.8677160417,37.8147058244,10.8968447193,32.9736652552,9.00394723203,,16.9870963276,8.19282290971,20.8559623892
2001-02-07,34.27715485,,1.33874202922,,10.7533406576,14.0622214838,27.6985927392,85.8648326721,,20.0338098555,35.622548965,11.464237168,32.9957803896,8.77482675563,,17.1357334205,8.35343837722,21.0715036765
2001-02-08,37.0595246194,,1.33874202922,,10.7743638065,14.2780629826,26.8611934239,80.1684340168,,17.8619480577,36.3941304912,11.6097224112,33.1450575461,8.92838622385,,17.4117737358,7.69089957374,21.4656742434
2001-02-09,35.8905191389,,1.23357819753,,10.9951068698,14.3105870441,26.9900240878,79.1631871953,,17.5836316717,34.9663441157,11.2023637301,32.9404925538,8.71389045871,,17.6538398585,7.92321837496,21.902586197
2001-02-12,34.9471112072,,1.27035327978,,11.2515892863,14.6358276587,27.2691571929,78.6186785003,,18.8261155377,34.6851134659,11.4715114301,32.6253518899,8.6529541618,,17.6198656658,8.22867457657,21.6176436185
2001-02-13,32.3835026973,,1.23357819753,,11.5627318899,14.0917888124,27.4695604479,75.5191674673,,18.4831899907,34.2596619702,11.3114776626,33.1616438969,8.62370473928,,17.6538398585,8.04941624229,21.6033964896
2001-02-14,32.814188927,,1.25809491903,,11.5269925367,14.0178704909,28.0564556945,76.3987584361,,19.9095614689,36.7474715639,11.1296211085,32.6916972928,8.69926574746,,17.7048011474,8.24588337666,21.522662759
2001-02-15,36.8134182024,,1.29422482439,,11.2053383587,14.1775340653,27.1260120108,80.6710574276,,19.3529286969,37.1440788904,10.6931653788,32.5755928377,8.78945146689,,17.5646576027,8.59579564516,21.5416589309
2001-02-16,34.1814467989,,1.22583607495,,11.5080717027,14.3401543727,27.0186531242,91.1004932009,,18.0458356699,35.694659388,10.9550388166,32.5811216212,8.77482675563,,17.836451144,8.41653731089,21.9785708846
2001-02-20,30.079673183,,1.18131887012,,11.6321082812,14.3904188313,26.123995736,90.0952463794,,17.0220289643,32.4136351412,11.195089468,31.4864224729,8.62370473928,,17.9638543664,8.34483397718,22.3062548498
2001-02-21,27.4818832263,,1.21744877549,,11.4996624432,14.7836643017,25.3009109388,93.4041838336,,14.9396260049,32.8102424678,10.9841358652,31.8457934055,8.05821590392,,17.8491914662,8.15697124286,22.2967567638
2001-02-22,26.7093825287,,1.2135777142,,11.484946239,14.7688806374,25.9808505539,91.9381988855,,15.1284835525,32.8174535101,11.3696717599,31.5140663908,8.07527806705,,17.942620496,7.8156633744,22.5532050844
2001-02-23,26.182988248,,1.2135777142,,11.4576161454,14.4584236871,26.195568327,91.5193460432,,16.2168994191,31.8367517572,10.8750219328,31.2984438313,8.8089510819,,17.7175414697,7.95907004182,22.4154828382
2001-02-26,26.182988248,,1.25809491903,,11.7729633788,14.5471256729,26.4818586913,98.5141885097,,15.7497254855,31.1589137809,11.3042034004,31.8457934055,9.52068702986,,17.7557624364,8.53771594486,22.453475182
2001-02-27,26.0804439076,,1.24970761957,,11.8381351403,14.375635167,26.9041369785,102.618946364,,15.1583031653,29.0244452599,11.0423299625,32.0337720471,8.92838622385,,17.8237108217,8.26882844345,22.5484560415
2001-02-28,24.6106416952,,1.17744780883,,11.2936355841,14.4850342828,26.195568327,98.6398443624,,14.4426324584,26.8971877813,10.9477645544,32.6198231063,9.29400400534,,17.9086463034,7.48797913934,22.5769502993
2001-03-01,26.1898245373,,1.20970665291,,11.3861374392,14.7333998431,26.4603869139,102.022081064,,13.945638912,29.7094942785,10.8968447193,32.7248699943,9.35494030225,,17.8661785626,7.44925933914,22.5816993423
2001-03-02,25.9984084353,,1.24196549699,,11.7960888425,14.6890488502,26.9112942376,105.926629845,,13.7617512999,30.8632610466,11.0132329139,32.5866504048,9.2769418422,,18.0275559777,6.91148433631,22.4012357093
2001-03-05,26.012081014,,1.31422530772,,12.1198453355,14.4791208171,26.4532296548,105.170910726,,13.4486453656,30.6829849891,11.0423299625,32.7082836435,9.09413295146,,17.9765946887,5.64663752967,22.3537452795
2001-03-06,27.7553348007,,1.38713029534,,11.9726832932,14.1982311954,26.2313546226,105.674723472,,14.1643160725,32.0891382377,11.064152749,32.4816035169,9.53774919299,,17.8300809829,5.87465413087,22.4059847522
2001-03-07,28.0014412177,,1.3710008733,,11.5879596685,13.9350819708,26.5534312823,105.968614241,,14.2587448463,30.6469297776,10.9332160301,32.5935613843,9.61331020117,,17.739529181,5.9563959313,22.4344790101
2001-03-08,27.3451574391,,1.34261309051,,11.3251703074,14.3401543727,26.9900240878,107.689974456,,13.4834349139,29.889770336,11.2532835653,32.9424814127,9.39881443603,,17.8559529262,6.02308003165,22.2207720763
2001-03-09,25.328452078,,1.30648318514,,11.3062494734,14.121356141,27.1689555654,107.647990061,,13.3890061401,28.6134158488,10.9768616031,32.0341816562,9.44512602168,,17.7783370961,5.7670991303,22.1495364316
2001-03-12,23.9338490486,,1.20131935345,,10.8058985298,13.952822368,26.868350683,105.170910726,,12.9218322065,27.3298503193,10.7659080004,30.876653308,8.56276844237,,17.4635617849,5.48530502882,22.0640536581
2001-03-13,25.0071464781,,1.26196598032,,10.6566341727,14.1568369353,26.9470805331,103.491534906,,13.6076833005,28.9451237946,10.613148495,31.1314203129,8.86744992694,,17.2479622567,5.32397252797,21.712624478
2001-03-14,24.13210144,,1.31874154589,,10.574643892,13.6837596777,26.395971582,104.541144794,,12.9864413675,28.570149595,10.4240176787,29.7412786124,8.53108156797,,17.0323627285,5.60576662945,21.171233579
